District Name,Commodity,Modal Price (Rs./Quintal)
Bundi,Green Gram (Moong)(Whole),6276.028301886792
Bundi,Jowar(Sorghum),2289.6470588235293
Bundi,Lentil (Masur)(Whole),5916.563725490196
Bundi,Maize,2201.168975069252
Bundi,Mustard,5893.842696629214
Bundi,Soyabean,4180.09387755102
Bundi,Wheat,2665.835758835759
Burhanpur,Arhar (Tur/Red Gram)(Whole),6607.585106382979
Burhanpur,Bajra(Pearl Millet/Cumbu),1500.0
Burhanpur,Banana,1513.5
Burhanpur,Cotton,6696.081081081081
Burhanpur,Green Gram (Moong)(Whole),6478.6875
Burhanpur,Jowar(Sorghum),2041.1746031746031
Burhanpur,Maize,1987.6584699453551
Burhanpur,Soyabean,3951.5387596899227
Chandauli,Apple,9077.431972789116
Chandauli,Bhindi(Ladies Finger),1659.642857142857
Chandauli,Brinjal,1644.3197278911564
Chandauli,Carrot,1566.0
Chandauli,Cauliflower,1224.6521739130435
Chandauli,Garlic,12694.780405405405
Chandauli,Ginger(Green),4457.193877551021
Chandauli,Green Chilli,3007.8716216216217
Chandauli,Gur(Jaggery),4729.124579124579
Chandauli,Mustard,6063.1144781144785
Chandauli,Wheat,2675.8357771261
Chhatarpur,Arhar (Tur/Red Gram)(Whole),7016.666666666667
Chhatarpur,Bajra(Pearl Millet/Cumbu),2050.0
Chhatarpur,Bhindi(Ladies Finger),2752.1739130434785
Chhatarpur,Brinjal,1192.857142857143
Chhatarpur,Cabbage,1480.2631578947369
Chhatarpur,Carrot,1728.9473684210527
Chhatarpur,Cauliflower,1619.1011235955057
Chhatarpur,Ginger(Green),3171.212121212121
Chhatarpur,Green Chilli,2524.705882352941
Chhatarpur,Green Gram (Moong)(Whole),6512.5
Chhatarpur,Groundnut,4208.605088495575
Chhatarpur,Jowar(Sorghum),2696.0
Chhatarpur,Lentil (Masur)(Whole),5741.382978723404
Chhatarpur,Maize,2174.967741935484
Chhatarpur,Mustard,5629.204188481675
Chhatarpur,Soyabean,4102.902621722847
Chhindwara,Arhar (Tur/Red Gram)(Whole),6637.775735294118
Chhindwara,Bajra(Pearl Millet/Cumbu),2120.0
Chhindwara,Bhindi(Ladies Finger),1847.948717948718
Chhindwara,Brinjal,1145.6852791878173
Chhindwara,Cabbage,583.3333333333334
Chhindwara,Carrot,1013.6054421768707
Chhindwara,Cauliflower,555.9375
Chhindwara,Cotton,7136.6373626373625
Chhindwara,Garlic,6879.411764705882
Chhindwara,Ginger(Green),3748.7012987012986
Chhindwara,Green Chilli,2596.6019417475727
Chhindwara,Green Gram (Moong)(Whole),6873.067796610169
Chhindwara,Groundnut,6192.011627906977
Chhindwara,Gur(Jaggery),3232.689655172414
Chhindwara,Jowar(Sorghum),2273.6666666666665
Chhindwara,Lentil (Masur)(Whole),5204.459459459459
Chhindwara,Maize,2228.137711864407
Chhindwara,Mustard,5405.222222222223
Chhindwara,Soyabean,4120.283430232558
Chhota Udaipur,Arhar (Tur/Red Gram)(Whole),7368.380281690141
Chhota Udaipur,Cotton,7104.265060844667
Chhota Udaipur,Groundnut,5112.2
Chhota Udaipur,Maize,2335.3399209486165
Chitrakut,Apple,806.3488372093024
Chitrakut,Banana,2347.2048192771085
Chitrakut,Bhindi(Ladies Finger),1831.0227272727273
Chitrakut,Brinjal,1583.611111111111
Chitrakut,Cabbage,210.375
Chitrakut,Carrot,174.0
Chitrakut,Cauliflower,218.125
Chitrakut,Garlic,9581.506849315068
Chitrakut,Ginger(Green),524.5909090909091
Chitrakut,Green Chilli,3326.4919354838707
Chitrakut,Gur(Jaggery),4390.10593220339
Chitrakut,Lentil (Masur)(Whole),6125.0
Chitrakut,Mustard,5810.344036697248
Chitrakut,Wheat,2632.258333333333
Chittor,Brinjal,2248.936170212766
Chittor,Cabbage,921.7132867132867
Chittor,Cauliflower,1056.9675090252708
Chittor,Green Chilli,3411.439114391144
Chittor,Gur(Jaggery),3434.6456692913384
Chittor,Mango,1596.286231884058
Chittorgarh,Apple,9397.058823529413
Chittorgarh,Banana,2571.4285714285716
Chittorgarh,Bhindi(Ladies Finger),2368.0
Chittorgarh,Brinjal,2903.448275862069
Chittorgarh,Cabbage,2304.6875
Chittorgarh,Carrot,2850.0
Chittorgarh,Cauliflower,2475.862068965517
Chittorgarh,Garlic,10733.810185185184
Chittorgarh,Ginger(Green),10333.333333333334
Chittorgarh,Groundnut,4610.292993630574
Chittorgarh,Maize,2272.2111650485435
Chittorgarh,Mustard,5737.831168831169
Chittorgarh,Soyabean,4016.6585365853657
Chittorgarh,Wheat,2691.4422735346357
Churu,Bajra(Pearl Millet/Cumbu),2252.5263157894738
Churu,Garlic,15250.0
Churu,Green Gram (Moong)(Whole),7163.367924528302
Churu,Groundnut,4570.140845070423
Churu,Mustard,5729.625
Churu,Wheat,2433.6666666666665
Coochbehar,Bhindi(Ladies Finger),2779.7368421052633
Coochbehar,Brinjal,2151.356648731745
Coochbehar,Cabbage,836.2845849802371
Coochbehar,Cauliflower,1723.8631578947368
Coochbehar,Green Chilli,5206.4993026499305
Cuddapah,Groundnut,5328.6783625731
Cuddapah,Maize,2260.0
Dahod,Arhar (Tur/Red Gram)(Whole),6507.978910369068
Dahod,Bajra(Pearl Millet/Cumbu),2453.1487341772154
Dahod,Bhindi(Ladies Finger),2502.832861189802
Dahod,Brinjal,2178.9772727272725
Dahod,Cabbage,1264.7727272727273
Dahod,Carrot,2509.005763688761
Dahod,Cauliflower,2326.1428571428573
Dahod,Cotton,7121.0
Dahod,Garlic,15627.744807121662
Dahod,Ginger(Green),4594.1260744985675
Dahod,Green Chilli,3901.0623229461758
Dahod,Green Gram (Moong)(Whole),7284.4708994709
Dahod,Groundnut,4847.125
Dahod,Jowar(Sorghum),2411.969696969697
Dahod,Maize,2470.732972136223
Dahod,Mustard,5300.0
Dahod,Soyabean,4192.502083333334
Dakshin Dinajpur,Bhindi(Ladies Finger),2511.891891891892
Dakshin Dinajpur,Brinjal,2677.3722627737225
Dakshin Dinajpur,Cabbage,1212.0743034055727
Dakshin Dinajpur,Carrot,3176.9968051118212
Dakshin Dinajpur,Cauliflower,2479.9065420560746
Dakshin Dinajpur,Green Chilli,4775.200364298725
Damoh,Arhar (Tur/Red Gram)(Whole),6846.308860759494
Damoh,Garlic,3254.5454545454545
Damoh,Green Gram (Moong)(Whole),7102.4390243902435
Damoh,Jowar(Sorghum),3113.6363636363635
Damoh,Lentil (Masur)(Whole),6165.609060402685
Damoh,Maize,2103.1598837209303
Damoh,Mustard,5566.60989010989
Damoh,Soyabean,4089.5034293552812
Dang,Bhindi(Ladies Finger),2462.5
Darjeeling,Banana,2151.6901408450703
Darjeeling,Cabbage,2525.1748251748254
Darjeeling,Carrot,4857.627118644068
Darjeeling,Cauliflower,4174.087591240876
Darjeeling,Ginger(Green),6481.12676056338
Darjeeling,Green Chilli,4702.528089887641
Datia,Bajra(Pearl Millet/Cumbu),2335.2258064516127
Datia,Green Gram (Moong)(Whole),6403.444444444444
Datia,Groundnut,4301.48717948718
Datia,Gur(Jaggery),3170.0
Datia,Jowar(Sorghum),2435.655172413793
Datia,Lentil (Masur)(Whole),5556.071428571428
Datia,Mustard,5862.678832116789
Dausa,Arhar (Tur/Red Gram)(Whole),5376.64705882353
Dausa,Bajra(Pearl Millet/Cumbu),2343.384889522452
Dausa,Groundnut,4152.593406593406
Dausa,Jowar(Sorghum),2673.3478260869565
Dausa,Maize,2615.4615384615386
Dausa,Mustard,6017.265151515152
Dausa,Wheat,2637.542243767313
Deedwana Kuchaman,Bajra(Pearl Millet/Cumbu),2400.07476635514
Deedwana Kuchaman,Green Gram (Moong)(Whole),6945.8421052631575
Deedwana Kuchaman,Mustard,5580.228571428572
Deedwana Kuchaman,Wheat,2607.051282051282
Deeg,Arhar (Tur/Red Gram)(Whole),7006.4
Deeg,Bajra(Pearl Millet/Cumbu),2365.988425925926
Deeg,Cotton,7140.529411764706
Deeg,Jowar(Sorghum),3904.845070422535
Deeg,Lentil (Masur)(Whole),6307.544117647059
Deeg,Mustard,6060.737976782753
Deeg,Wheat,2635.423407917384
Deoria,Apple,8537.661290322581
Deoria,Banana,1792.6543209876543
Deoria,Bhindi(Ladies Finger),1875.2970297029703
Deoria,Brinjal,1528.206278026906
Deoria,Cabbage,949.3076923076923
Deoria,Carrot,1357.051282051282
Deoria,Cauliflower,944.2307692307693
Deoria,Garlic,11369.12037037037
Deoria,Green Chilli,2798.9302325581393
Deoria,Gur(Jaggery),4302.821100917431
Deoria,Mango,3178.714285714286
Deoria,Mustard,5961.666666666667
Deoria,Wheat,2640.612244897959
Devbhumi Dwarka,Bajra(Pearl Millet/Cumbu),2113.5897435897436
Devbhumi Dwarka,Cotton,6582.581818181819
Devbhumi Dwarka,Green Gram (Moong)(Whole),7334.80198019802
Devbhumi Dwarka,Groundnut,5038.482384823848
Devbhumi Dwarka,Jowar(Sorghum),3367.3076923076924
Devbhumi Dwarka,Mustard,5333.880597014925
Devbhumi Dwarka,Soyabean,3882.85
Dewas,Arhar (Tur/Red Gram)(Whole),6177.619952494062
Dewas,Bajra(Pearl Millet/Cumbu),1491.0
Dewas,Bhindi(Ladies Finger),1380.8080808080808
Dewas,Brinjal,679.6875
Dewas,Cabbage,720.4081632653061
Dewas,Cauliflower,953.5353535353536
Dewas,Garlic,4085.309734513274
Dewas,Green Chilli,1765.3465346534654
Dewas,Green Gram (Moong)(Whole),6950.829457364341
Dewas,Groundnut,3975.0
Dewas,Jowar(Sorghum),2100.0
Dewas,Lentil (Masur)(Whole),5750.270348837209
Dewas,Maize,2102.796724470135
Dewas,Mustard,5427.282843894899
Dewas,Soyabean,4088.0577777777776
Dhar,Arhar (Tur/Red Gram)(Whole),6069.0
Dhar,Bajra(Pearl Millet/Cumbu),1963.4285714285713
Dhar,Bhindi(Ladies Finger),1558.1913875598086
Dhar,Brinjal,959.1037527593819
Dhar,Cabbage,953.0642673521851
Dhar,Carrot,1114.6464646464647
Dhar,Cauliflower,1241.9430693069307
Dhar,Cotton,6965.870322019147
Dhar,Garlic,8501.746010638299
Dhar,Ginger(Green),4000.0
Dhar,Green Chilli,2211.334792122538
Dhar,Green Gram (Moong)(Whole),6989.590909090909
Dhar,Groundnut,4840.0
Dhar,Jowar(Sorghum),2427.0
Dhar,Lentil (Masur)(Whole),5111.724489795918
Dhar,Maize,2084.9003200731595
Dhar,Mustard,5252.666666666667
Dhar,Soyabean,4125.391207153502
Dholpur,Arhar (Tur/Red Gram)(Whole),5433.333333333333
Dholpur,Bajra(Pearl Millet/Cumbu),2409.747899159664
Dholpur,Mustard,5948.341013824885
Dholpur,Wheat,2497.1575342465753
Dindori,Arhar (Tur/Red Gram)(Whole),5333.333333333333
Dindori,Lentil (Masur)(Whole),5220.9735294117645
Dindori,Maize,1968.75
Dindori,Mustard,5185.357142857143
Dindori,Soyabean,3916.668941979522
Dudu,Bajra(Pearl Millet/Cumbu),2273.4285714285716
Dudu,Green Gram (Moong)(Whole),6569.49494949495
Dudu,Jowar(Sorghum),2414.0196078431372
Dudu,Maize,2377.972972972973
Dudu,Mustard,5863.896103896104
Dudu,Wheat,2648.245901639344
Dungarpur,Cabbage,2464.285714285714
East Godavari,Mango,2638.860103626943
Ernakulam,Bhindi(Ladies Finger),4080.772646536412
Ernakulam,Brinjal,3999.9552972731335
Ernakulam,Cabbage,3457.9045837231056
Ernakulam,Carrot,6192.080599812559
Ernakulam,Cauliflower,4465.58837318331
Ernakulam,Garlic,20212.135922330097
Ernakulam,Ginger(Green),8409.047619047618
Ernakulam,Green Chilli,5152.629085741355
Ernakulam,Mango,7407.272727272727
Etah,Apple,9013.53605015674
Etah,Arhar (Tur/Red Gram)(Whole),9542.2
Etah,Bajra(Pearl Millet/Cumbu),2327.3837837837837
Etah,Banana,2720.8056537102475
Etah,Bhindi(Ladies Finger),1743.2571428571428
Etah,Brinjal,1252.4383802816901
Etah,Cabbage,1154.565632458234
Etah,Carrot,1059.020979020979
Etah,Cauliflower,1781.9036697247707
Etah,Garlic,11442.668085106383
Etah,Ginger(Green),4174.495283018868
Etah,Green Chilli,2508.5393258426966
Etah,Green Gram (Moong)(Whole),8315.264516129033
Etah,Groundnut,4942.9699248120305
Etah,Gur(Jaggery),4247.056603773585
Etah,Maize,2201.776824034335
Etah,Mango,1841.936170212766
Etah,Mustard,5892.879310344828
Etah,Wheat,2577.6402753872635
Etawah,Apple,8586.402877697841
Etawah,Bajra(Pearl Millet/Cumbu),2542.5
Etawah,Banana,2817.5967174677608
Etawah,Bhindi(Ladies Finger),1818.96
Etawah,Brinjal,1531.5158636897768
Etawah,Cabbage,1360.581550802139
Etawah,Carrot,1264.1
Etawah,Cauliflower,1740.5011655011656
Etawah,Garlic,12904.988179669032
Etawah,Ginger(Green),4815.28813559322
Etawah,Green Chilli,3294.126611957796
Etawah,Green Gram (Moong)(Whole),7834.411764705882
Etawah,Groundnut,6537.0
Etawah,Gur(Jaggery),4047.5508474576272
Etawah,Maize,2228.4158878504672
Etawah,Mustard,5985.374149659864
Etawah,Wheat,2657.432497013142
Faridkot,Apple,9506.944444444445
Faridkot,Banana,2695.890410958904
Faridkot,Bhindi(Ladies Finger),3954.3859649122805
Faridkot,Brinjal,1774.0740740740741
Faridkot,Cabbage,1604.054054054054
Faridkot,Carrot,617.2413793103449
Faridkot,Cauliflower,1964.2857142857142
Faridkot,Cotton,7150.0
Faridkot,Garlic,19000.0
Faridkot,Ginger(Green),5656.976744186047
Faridkot,Green Chilli,3029.4736842105262
Faridkot,Mango,5687.5
Faridkot,Wheat,2425.0
Farukhabad,Apple,9206.498353457739
Farukhabad,Bajra(Pearl Millet/Cumbu),2572.1270718232045
Farukhabad,Banana,2917.350332594235
Farukhabad,Bhindi(Ladies Finger),1849.887640449438
Farukhabad,Brinjal,1642.930463576159
Farukhabad,Cabbage,1242.8874538745388
Farukhabad,Carrot,1282.1167883211679
Farukhabad,Cauliflower,1316.4148936170213
Farukhabad,Garlic,12619.131205673759
Farukhabad,Ginger(Green),4790.8121019108285
Farukhabad,Green Chilli,3187.3744444444446
Farukhabad,Groundnut,5173.816326530612
Farukhabad,Gur(Jaggery),3922.9485179407175
Farukhabad,Maize,2325.1364073006725
Farukhabad,Mango,2734.1603053435115
Farukhabad,Mustard,5830.776255707762
Farukhabad,Wheat,2652.717391304348
Fatehgarh,Apple,7493.84236453202
Fatehgarh,Banana,3208.470588235294
Fatehgarh,Bhindi(Ladies Finger),3661.194029850746
Fatehgarh,Brinjal,1952.2727272727273
Fatehgarh,Cabbage,1642.6273458445041
Fatehgarh,Carrot,1690.8309455587394
Fatehgarh,Cauliflower,2667.786561264822
Fatehgarh,Garlic,13364.625850340137
Fatehgarh,Ginger(Green),5805.627705627706
Fatehgarh,Green Chilli,4005.2631578947367
Fatehgarh,Maize,2062.6105263157897
Fatehgarh,Mango,4356.896551724138
Fatehgarh,Wheat,2426.4444444444443
Fatehpur,Apple,9043.9896073903
Fatehpur,Arhar (Tur/Red Gram)(Whole),7233.333333333333
Fatehpur,Bajra(Pearl Millet/Cumbu),2442.1022727272725
Fatehpur,Banana,2809.721074380165
Fatehpur,Bhindi(Ladies Finger),1611.5365853658536
Fatehpur,Brinjal,1637.4468085106382
Fatehpur,Cabbage,1263.5696821515892
Fatehpur,Carrot,1360.5151515151515
Fatehpur,Cauliflower,1476.7737789203086
Fatehpur,Garlic,11688.441483198147
Fatehpur,Ginger(Green),4845.300171526586
Fatehpur,Green Chilli,2703.2561904761906
Fatehpur,Green Gram (Moong)(Whole),7505.0
Fatehpur,Gur(Jaggery),4248.425531914893
Fatehpur,Jowar(Sorghum),2910.0
Fatehpur,Lentil (Masur)(Whole),6673.536585365854
Fatehpur,Maize,1950.0
Fatehpur,Mango,2723.4545454545455
Fatehpur,Mustard,5849.363636363636
Fatehpur,Wheat,2573.271418779986
Fazilka,Apple,10104.296875
Fazilka,Banana,3031.0192023633676
Fazilka,Bhindi(Ladies Finger),3569.2727272727275
Fazilka,Brinjal,1819.2532467532467
Fazilka,Cabbage,1590.641791044776
Fazilka,Carrot,1682.7249357326477
Fazilka,Cauliflower,2250.8430717863107
Fazilka,Cotton,7286.074074074074
Fazilka,Garlic,12155.454545454546
Fazilka,Ginger(Green),5535.919055649241
Fazilka,Green Chilli,2633.61801242236
Fazilka,Maize,2005.0
Fazilka,Mango,6107.36301369863
Fazilka,Mustard,5876.083333333333
Fazilka,Wheat,2429.0757575757575
Ferozpur,Apple,8858.469387755102
Ferozpur,Banana,2123.2344398340247
Ferozpur,Bhindi(Ladies Finger),2898.3296703296705
Ferozpur,Brinjal,2095.1305361305363
Ferozpur,Cabbage,1625.278125
Ferozpur,Carrot,1497.4037656903765
Ferozpur,Cauliflower,2424.3395683453236
Ferozpur,Garlic,12175.224
Ferozpur,Ginger(Green),5677.161016949152
Ferozpur,Green Chilli,3321.814245810056
Ferozpur,Maize,2153.6666666666665
Ferozpur,Mango,5180.7981220657275
Ferozpur,Wheat,2425.0
Firozabad,Apple,9482.44935543278
Firozabad,Arhar (Tur/Red Gram)(Whole),9789.642857142857
Firozabad,Bajra(Pearl Millet/Cumbu),2367.8865784499053
Firozabad,Banana,2479.1362530413626
Firozabad,Bhindi(Ladies Finger),1631.2608695652175
Firozabad,Brinjal,1324.8185117967332
Firozabad,Cabbage,1289.3843843843845
Firozabad,Carrot,1161.0431654676258
Firozabad,Cauliflower,1977.8198433420366
Firozabad,Garlic,6765.0328947368425
Firozabad,Ginger(Green),3824.509433962264
Firozabad,Green Chilli,2800.317254174397
Firozabad,Green Gram (Moong)(Whole),7911.0625
Firozabad,Gur(Jaggery),4050.287356321839
Firozabad,Lentil (Masur)(Whole),6954.691780821918
Firozabad,Maize,2271.6932270916336
Firozabad,Mango,2443.3333333333335
Firozabad,Mustard,6157.282608695652
Firozabad,Wheat,2726.8560311284045
Gandhinagar,Arhar (Tur/Red Gram)(Whole),6207.5
Gandhinagar,Bajra(Pearl Millet/Cumbu),2494.0734463276835
Gandhinagar,Bhindi(Ladies Finger),2937.719298245614
Gandhinagar,Brinjal,1955.1546391752577
Gandhinagar,Cabbage,1084.004739336493
Gandhinagar,Carrot,1680.4347826086957
Gandhinagar,Cauliflower,1944.3478260869565
Gandhinagar,Ginger(Green),2250.0
Gandhinagar,Green Chilli,3285.2134146341464
Gandhinagar,Green Gram (Moong)(Whole),6270.625
Gandhinagar,Jowar(Sorghum),3787.1354166666665
Gandhinagar,Mango,2781.25
Gandhinagar,Mustard,5567.815533980583
Ganganagar,Apple,9318.5
Ganganagar,Arhar (Tur/Red Gram)(Whole),6605.0
Ganganagar,Bajra(Pearl Millet/Cumbu),2473.191256830601
Ganganagar,Banana,3101.6666666666665
Ganganagar,Bhindi(Ladies Finger),3639.100346020761
Ganganagar,Brinjal,1488.2943143812709
Ganganagar,Cabbage,1511.036789297659
Ganganagar,Carrot,1334.8148148148148
Ganganagar,Cauliflower,2488.3333333333335
Ganganagar,Cotton,7402.3493150684935
Ganganagar,Garlic,14130.70652173913
Ganganagar,Ginger(Green),4139.877300613497
Ganganagar,Green Chilli,2835.3333333333335
Ganganagar,Green Gram (Moong)(Whole),6565.68
Ganganagar,Groundnut,3914.2
Ganganagar,Maize,2262.75
Ganganagar,Mango,9096.174863387978
Ganganagar,Mustard,5851.726587052169
Ganganagar,Wheat,2601.023474178404
Gangapur City,Arhar (Tur/Red Gram)(Whole),5819.333333333333
Gangapur City,Bajra(Pearl Millet/Cumbu),2313.222797927461
Gangapur City,Mustard,6161.326923076923
Gangapur City,Wheat,2637.125
Gautam Budh Nagar,Apple,8955.657786885246
Gautam Budh Nagar,Arhar (Tur/Red Gram)(Whole),10035.555555555555
Gautam Budh Nagar,Bhindi(Ladies Finger),2050.619318181818
Gautam Budh Nagar,Brinjal,1471.7048832271762
Gautam Budh Nagar,Cabbage,1123.6658163265306
Gautam Budh Nagar,Carrot,1279.8309178743962
Gautam Budh Nagar,Cauliflower,1922.597014925373
Gautam Budh Nagar,Garlic,10678.439024390244
Gautam Budh Nagar,Ginger(Green),4337.859030837004
Gautam Budh Nagar,Green Chilli,2779.425806451613
Gautam Budh Nagar,Green Gram (Moong)(Whole),8687.142857142857
Gautam Budh Nagar,Gur(Jaggery),4134.841269841269
Gautam Budh Nagar,Lentil (Masur)(Whole),6770.7692307692305
Gautam Budh Nagar,Maize,2416.315789473684
Gautam Budh Nagar,Mango,3982.314814814815
Gautam Budh Nagar,Mustard,6041.276595744681
Gautam Budh Nagar,Wheat,2648.6294964028775
Ghaziabad,Apple,8533.66061293984
Ghaziabad,Arhar (Tur/Red Gram)(Whole),10106.937321937321
Ghaziabad,Banana,1869.6666666666667
Ghaziabad,Bhindi(Ladies Finger),1895.1934032983509
Ghaziabad,Brinjal,1473.579981290926
Ghaziabad,Cabbage,1481.021582733813
Ghaziabad,Carrot,1462.2549019607843
Ghaziabad,Cauliflower,1858.890306122449
Ghaziabad,Garlic,11841.631419939577
Ghaziabad,Ginger(Green),4367.440056417489
Ghaziabad,Green Chilli,2775.579150579151
Ghaziabad,Groundnut,6819.217391304348
Ghaziabad,Gur(Jaggery),3914.9493392070485
Ghaziabad,Maize,2410.418181818182
Ghaziabad,Mango,3575.94674556213
Ghaziabad,Mustard,5996.554770318021
Ghaziabad,Wheat,2636.8453608247423
Ghazipur,Apple,9130.642361111111
Ghazipur,Banana,2829.1
Ghazipur,Bhindi(Ladies Finger),1600.2884615384614
Ghazipur,Brinjal,1630.396551724138
Ghazipur,Garlic,6371.578947368421
Ghazipur,Ginger(Green),4387.35294117647
Ghazipur,Green Chilli,2811.121212121212
Ghazipur,Green Gram (Moong)(Whole),8752.291666666666
Ghazipur,Gur(Jaggery),4721.0801393728225
Ghazipur,Lentil (Masur)(Whole),6864.982269503546
Ghazipur,Mango,3229.75
Ghazipur,Mustard,6064.295774647887
Ghazipur,Wheat,2642.907284768212
Gir Somnath,Arhar (Tur/Red Gram)(Whole),6879.65811965812
Gir Somnath,Bajra(Pearl Millet/Cumbu),2660.487804878049
Gir Somnath,Bhindi(Ladies Finger),3246.694214876033
Gir Somnath,Brinjal,2348.3739837398375
Gir Somnath,Cabbage,1806.530612244898
Gir Somnath,Carrot,2356.6666666666665
Gir Somnath,Cotton,7146.047619047619
Gir Somnath,Green Chilli,3534.5528455284552
Gir Somnath,Green Gram (Moong)(Whole),7506.356589147287
Gir Somnath,Groundnut,5281.330166270784
Gir Somnath,Jowar(Sorghum),3811.031746031746
Gir Somnath,Mango,5386.991869918699
Gir Somnath,Mustard,5615.66037735849
Gir Somnath,Soyabean,4072.95154185022
Gonda,Apple,9358.5
Gonda,Bajra(Pearl Millet/Cumbu),2688.0555555555557
Gonda,Banana,3012.8602620087336
Gonda,Bhindi(Ladies Finger),2135.3655913978496
Gonda,Brinjal,1817.8407460545193
Gonda,Cabbage,1166.322033898305
Gonda,Carrot,2115.4225352112676
Gonda,Cauliflower,2004.4919168591225
Gonda,Garlic,11889.682410423453
Gonda,Ginger(Green),4571.257267441861
Gonda,Green Chilli,3197.525107604017
Gonda,Green Gram (Moong)(Whole),9896.875
Gonda,Groundnut,6950.0
Gonda,Gur(Jaggery),4309.004739336493
Gonda,Lentil (Masur)(Whole),7074.660894660895
Gonda,Maize,2332.08719851577
Gonda,Mango,3470.05376344086
Gonda,Mustard,5840.117647058823
Gonda,Wheat,2693.9237668161436
Gorakhpur,Apple,8548.299319727892
Gorakhpur,Bhindi(Ladies Finger),2087.584745762712
Gorakhpur,Brinjal,1551.3467492260063
Gorakhpur,Cabbage,1396.857142857143
Gorakhpur,Carrot,1665.2185792349726
Gorakhpur,Cauliflower,1697.568306010929
Gorakhpur,Garlic,11971.218390804597
Gorakhpur,Ginger(Green),5544.426966292135
Gorakhpur,Green Chilli,2732.1396396396394
Gorakhpur,Green Gram (Moong)(Whole),8700.71794871795
Gorakhpur,Lentil (Masur)(Whole),6910.80078125
Gorakhpur,Maize,2438.75
Gorakhpur,Mango,4020.294117647059
Gorakhpur,Mustard,5992.794117647059
Gorakhpur,Wheat,2576.7753623188405
Guna,Arhar (Tur/Red Gram)(Whole),6015.78125
Guna,Bajra(Pearl Millet/Cumbu),2184.1666666666665
Guna,Green Gram (Moong)(Whole),7201.522522522522
Guna,Jowar(Sorghum),4536.25
Guna,Lentil (Masur)(Whole),5923.815584415584
Guna,Maize,2162.6182396606573
Guna,Mustard,5726.066213921901
Guna,Soyabean,4170.227135678392
Guntur,Arhar (Tur/Red Gram)(Whole),7600.0
Guntur,Cotton,7266.666666666667
Gurdaspur,Apple,6861.754385964912
Gurdaspur,Banana,2779.9137931034484
Gurdaspur,Bhindi(Ladies Finger),3464.4599303135888
Gurdaspur,Brinjal,2121.2616822429904
Gurdaspur,Cabbage,967.5826446280992
Gurdaspur,Carrot,1832.5142857142857
Gurdaspur,Cauliflower,1862.5722339675829
Gurdaspur,Garlic,13951.932367149759
Gurdaspur,Ginger(Green),8333.333333333334
Gurdaspur,Green Chilli,3100.9509875640088
Gurdaspur,Mango,4621.875
Gurdaspur,Wheat,2425.0
Gwalior,Apple,1150.0
Gwalior,Arhar (Tur/Red Gram)(Whole),5530.0
Gwalior,Bajra(Pearl Millet/Cumbu),2376.313131313131
Gwalior,Banana,997.1153846153846
Gwalior,Bhindi(Ladies Finger),1279.032258064516
Gwalior,Brinjal,1030.7692307692307
Gwalior,Cabbage,1032.8125
Gwalior,Carrot,2040.0
Gwalior,Cauliflower,1705.6818181818182
Gwalior,Garlic,12714.285714285714
Gwalior,Ginger(Green),2498.684210526316
Gwalior,Green Chilli,2858.695652173913
Gwalior,Green Gram (Moong)(Whole),7051.666666666667
Gwalior,Groundnut,4590.076923076923
Gwalior,Gur(Jaggery),4364.285714285715
Gwalior,Jowar(Sorghum),2310.1748251748254
Gwalior,Lentil (Masur)(Whole),5226.25
Gwalior,Maize,2136.0526315789475
Gwalior,Mango,1597.0588235294117
Gwalior,Mustard,6036.231707317073
Gwalior,Soyabean,4216.0
Hamirpur,Apple,8648.4793814433
Hamirpur,Arhar (Tur/Red Gram)(Whole),7328.75
Hamirpur,Bajra(Pearl Millet/Cumbu),2483.9285714285716
Hamirpur,Banana,2441.4245014245016
Hamirpur,Bhindi(Ladies Finger),1861.7910447761194
Hamirpur,Brinjal,1651.2017804154302
Hamirpur,Cabbage,1062.6543209876543
Hamirpur,Cauliflower,1203.952380952381
Hamirpur,Garlic,10787.64423076923
Hamirpur,Green Chilli,3049.179104477612
Hamirpur,Green Gram (Moong)(Whole),7057.111111111111
Hamirpur,Groundnut,4637.5
Hamirpur,Gur(Jaggery),4351.101190476191
Hamirpur,Jowar(Sorghum),3282.023121387283
Hamirpur,Lentil (Masur)(Whole),6001.666666666667
Hamirpur,Mango,2327.5
Hamirpur,Mustard,6338.1547619047615
Hamirpur,Wheat,2550.9802538787026
Hanumangarh,Bajra(Pearl Millet/Cumbu),2426.2901554404143
Hanumangarh,Cotton,7443.48760991207
Hanumangarh,Garlic,7891.030508474576
Hanumangarh,Green Gram (Moong)(Whole),6648.995510662177
Hanumangarh,Groundnut,4551.09
Hanumangarh,Maize,2009.676923076923
Hanumangarh,Mustard,5938.231642189586
Hanumangarh,Wheat,2574.673849167483
Harda,Arhar (Tur/Red Gram)(Whole),6191.9
Harda,Bhindi(Ladies Finger),2172.5862068965516
Harda,Brinjal,1418.69918699187
Harda,Cabbage,1120.253164556962
Harda,Carrot,1544.6666666666667
Harda,Cauliflower,1961.5168539325844
Harda,Garlic,8090.909090909091
Harda,Ginger(Green),3908.653846153846
Harda,Green Chilli,3307.7114427860697
Harda,Green Gram (Moong)(Whole),7145.5161290322585
Harda,Gur(Jaggery),4073.8571428571427
Harda,Maize,2045.154970760234
Harda,Mango,2083.3333333333335
Harda,Mustard,5355.684596577017
